EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
Target_CripplingPinch_Crab_Summon	SpellData	Maiming Pinch	Attack a creature's feet and inflict &lt;LSTag Type="Status" Tooltip="CRAB_PINCHED"&gt;Pinched&lt;/LSTag&gt;.	Калечащий захват	Атаковать ноги существа, &lt;LSTag Type="Status" Tooltip="CRAB_PINCHED"&gt;захватив&lt;/LSTag&gt; их клешнями.
Target_CripplingStrike	SpellData	Maiming Strike	Possibly &lt;LSTag Type="Status" Tooltip="CRIPPLED"&gt;Maims&lt;/LSTag&gt; your target. They can't move.	Калечащий удар	Шанс &lt;LSTag Type="Status" Tooltip="CRIPPLED"&gt;покалечить&lt;/LSTag&gt; вашу цель. Она не может двигаться.
Target_CrownOfMadness	SpellData	Crown of Madness	Instil madness in a humanoid enemy, making them attack the creature closest to them (other than you), even if it's allied.	Корона безумия	Внушить противнику-гуманоиду безумие, заставляя атаковать ближайшее к себе существо (кроме вас), даже если это союзник.
Target_CureWounds	SpellData	Cure Wounds	Heal a creature you can touch.	Исцеление ран	Исцелить существо, к которому вы можете прикоснуться.
Target_Curse_Gnoll	SpellData	Soul Offering	Numb a creature's soul and offer it to Yeenoghu to prevent it from taking bonus actions or reactions.	Предложение души	Парализовать душу существа и предложить его Йеногу. Жертва не сможет совершать бонусные и ответные действия.
Target_Curse_Ogre	SpellData	Lump's Command	Lump designates a new nemesis. Each object thrown at the target by an ogre deals an additional [1].	Приказ Дули	Дуля назначает своим врагом новую жертву. Любой предмет, который он в нее метнет, будет дополнительно наносить [1].
Target_CuttingWords	SpellData	Cutting Words	The target receives a [1] penalty to &lt;LSTag Tooltip="AttackRoll"&gt;Attack Roll&lt;/LSTag&gt;, &lt;LSTag Tooltip="AbilityCheck"&gt;Ability Check&lt;/LSTag&gt; or damage dealt.	Острые слова	Цель получает штраф -[1] к &lt;LSTag Tooltip="AttackRoll"&gt;броску атаки&lt;/LSTag&gt;, &lt;LSTag Tooltip="AbilityCheck"&gt;проверке характеристики&lt;/LSTag&gt; или наносимому им урону.
Target_DEN_Apprentice_DaggerOfShar_Spell	SpellData	Edge of Darkness	Create a cloud of darkness while you attack.	Лезвие тьмы	Создать в ходе вашей атаки облако тьмы.
Target_DEN_Entangle_Staff	SpellData	Faithwarden's Vines		Лозы Стража веры	
Target_DEN_TheRiteOfThorns	SpellData	Rite of Thorns	Perform a sacred ritual to completely conceal a place with thorny vines.	Терновый обряд	Исполнить ритуал, призывающий колючие лозы, чтобы те полностью скрыли указанное место от мира.
Target_DancingLights	SpellData	Dancing Lights	Illuminate a [1] radius.	Пляшущие огоньки	Осветить местность в радиусе [1].
Target_Darkness	SpellData	Darkness	Create a dark shroud that Heavily Obscures and &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;Blinds&lt;/LSTag&gt; creatures within. Creatures cannot make ranged attacks into or out of it.	Тьма	Создать темное облако. Оказавшиеся в нем существа попадают в сильное затемнение и &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;слепнут&lt;/LSTag&gt;. Существа не могут использовать дистанционные атаки ни из облака, ни внутрь его.
Target_Darkvision	SpellData	Darkvision	Grant a creature the ability to see in the dark out to a range of [1].	Ночное зрение	Дает существу способность видеть в темноте в радиусе до [1].
Target_Daylight	SpellData	Daylight: Sphere	Summon a sphere of sunlight that dispels all darkness around it.	Дневной свет: сфера	Призвать сферу солнечного света, рассеивающую вокруг себя тьму.
Target_Daylight_Container	SpellData	Daylight	Enchant an item to shine like the sun or summon a sphere of sunlight that dispels all darkness around it.	Дневной свет	Заколдовать предмет, чтобы он воссиял, как солнце, либо призвать сферу солнечного света, рассеивающую вокруг себя тьму.
Target_Daylight_Enchantment	SpellData	Daylight: Enchant Item	Enchant an item or weapon to shine with the light of the sun and dispel all darkness around it.	Дневной свет: предмет	Заколдовать предмет, чтобы он воссиял, как солнце, рассеивая вокруг себя тьму.
Target_DestroyWater	SpellData	Destroy Water	Cause water-based surfaces (such as water, steam, ice, blood, and poison) to vanish.	Уничтожение воды	Убрать любую поверхность на водной основе (в т.ч. воду, пар, лед, кровь или яд).
Target_DevourIntellect	SpellData	Devour Intellect	Consume a creature's mind. If its &lt;LSTag Tooltip="Intelligence"&gt;Intelligence&lt;/LSTag&gt; is below 4, it takes damage and is &lt;LSTag Type="Status" Tooltip="STUNNED"&gt;Stunned&lt;/LSTag&gt;. Otherwise, its Intelligence is reduced by [1].	Пожирание интеллекта	Пожрать разум существа. Если его &lt;LSTag Tooltip="Intelligence"&gt;интеллект&lt;/LSTag&gt; ниже 4, существо получит урон и будет &lt;LSTag Type="Status" Tooltip="STUNNED"&gt;оглушено&lt;/LSTag&gt;. В противном случае его интеллект будет уменьшен на [1].
Target_Dig	SpellData	Dig	Search heaps of earth for untold wonders.	Копать	Порыться в земле в поисках сокровищ.
Target_DigestCorpse_CorpseFlower	SpellData	Digest Corpse		Переварить труп	
Target_Dip	SpellData	Dip	Dip a weapon into a surface to alter the surface or enhance the weapon. If you are dual-wielding, you dip both weapons.	Окунуть	Обмакнуть оружие в поверхность, чтобы изменить ее либо усилить оружие. Если вы держите по оружию в каждой руке – обмакнуть оба.
Target_Dipped_Fire	SpellData	%%% Dipped Fire Attack	%%% Sets a target on fire.	Огненная атака оружием ближнего боя	
Target_Dipped_Poison	SpellData	Dipped Poison Attack	%%% Poisons a target.	Атака со слоем яда	
Target_DisarmingAttack	SpellData	Disarming Attack (Melee)	Focus your attack on your foe's hands and possibly force them to drop the weapons they are holding.	Обезоруживающая атака (ближний бой)	Нацелить атаку на руки противника. Может заставить того выронить оружие.
Target_DisarmingStrike	SpellData	Disarming Strike		Обезоруживающий удар	
Target_DissonantWhispers	SpellData	Dissonant Whispers	&lt;LSTag Type="Status" Tooltip="FRIGHTENED"&gt;Frighten&lt;/LSTag&gt; a creature: they'll have &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AbilityCheck"&gt;Ability Checks&lt;/LSTag&gt; and &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; and they cannot move.	Диссонирующий шепот	&lt;LSTag Type="Status" Tooltip="FRIGHTENED"&gt;Испугать&lt;/LSTag&gt; существо: оно получит &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; и &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt; и не сможет сдвинуться с места.
Target_DissonantWhispers_2	SpellData	Dissonant Whispers		Диссонирующий шепот	
Target_DissonantWhispers_3	SpellData	Dissonant Whispers		Диссонирующий шепот	
Target_Distract	SpellData	Distract	&lt;LSTag Type="Status" Tooltip="DISTRACTED"&gt;Distract&lt;/LSTag&gt; your target, giving your allies &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on their next &lt;LSTag Tooltip="AttackRoll"&gt;Attack Roll&lt;/LSTag&gt; against it.	Отвлечение	&lt;LSTag Type="Status" Tooltip="DISTRACTED"&gt;Отвлечь&lt;/LSTag&gt; внимание цели, дав союзникам &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при следующем &lt;LSTag Tooltip="AttackRoll"&gt;броске атаки&lt;/LSTag&gt; против нее.
Target_DistractingStrike	SpellData	Distracting Strike (Melee)	&lt;LSTag Type="Status" Tooltip="DISTRACTED"&gt;Distract&lt;/LSTag&gt; your target, giving your allies &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on their next &lt;LSTag Tooltip="AttackRoll"&gt;Attack Roll&lt;/LSTag&gt; against it.	Отвлекающий удар (ближний бой)	&lt;LSTag Type="Status" Tooltip="DISTRACTED"&gt;Отвлечь&lt;/LSTag&gt; внимание цели, дав союзникам &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при следующем &lt;LSTag Tooltip="AttackRoll"&gt;броске атаки&lt;/LSTag&gt; против нее.
Target_EnhanceAbility	SpellData	Enhance Ability	Bestow a magical enhancement upon an ally. They gain &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AbilityCheck"&gt;Ability Checks&lt;/LSTag&gt; with a chosen &lt;LSTag Tooltip="Abilities"&gt;Ability&lt;/LSTag&gt;.	Усиление характеристики	Наложить магическое усиление на союзника. Он получит &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; выбранной &lt;LSTag Tooltip="Abilities"&gt;характеристики&lt;/LSTag&gt;.
Target_EnhanceAbility_BearsEndurance	SpellData	Bear's Endurance	Creature gains &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Constitution &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; and gains [1].	Медвежья выносливость	Существо получает &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; выносливости и [1].
Target_EnhanceAbility_BullsStrength	SpellData	Bull's Strength	Creature gains &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Strength &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;, and its &lt;LSTag Tooltip="CarryWeight"&gt;carrying capacity&lt;/LSTag&gt; is doubled.	Бычья сила	Существо получает &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; силы и увеличенную вдвое &lt;LSTag Tooltip="CarryWeight"&gt;грузоподъемность&lt;/LSTag&gt;.
Target_EnhanceAbility_CatsGrace	SpellData	Cat's Grace	Creature gains &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Dexterity &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; and only takes half damage from falling.	Кошачья грация	Существо получает &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; ловкости и избегает половины урона при падении с высоты.
Target_EnhanceAbility_EaglesSplendor	SpellData	Eagle's Splendour	Creature gains &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Charisma &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Орлиное великолепие	Существо получает &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; харизмы.
Target_EnhanceAbility_FoxsCunning	SpellData	Fox's Cunning	Creature gains &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Intelligence &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Лисья хитрость	Существо получает &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при проверках &lt;LSTag Tooltip="AbilityCheck"&gt;интеллекта&lt;/LSTag&gt;.
