EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
MAG_GREATER_SORCERY_DEPLETED_TECHNICAL	StatusData	Lofty Sorcerer's Amulet: Sorcery Point Depleted	The &lt;LSTag Type="ActionResource" Tooltip="SorceryPoint"&gt;Sorcery Point&lt;/LSTag&gt; granted from this amulet is depleted. A &lt;LSTag Tooltip="LongRest"&gt;Long Rest&lt;/LSTag&gt; will restore it.	Амулет надменного чародея: очко чар израсходовано	&lt;LSTag Type="ActionResource" Tooltip="SorceryPoint"&gt;Очко чар&lt;/LSTag&gt;, полученное от этого амулета, израсходовано. Оно восстановится после &lt;LSTag Tooltip="LongRest"&gt;долгого отдыха&lt;/LSTag&gt;.
MAG_Giantslayer_Passive	PassiveData	Giantslayer	On a hit, double the damage from your Strength &lt;LSTag Tooltip="AbilityModifier"&gt;Modifier&lt;/LSTag&gt;. This weapon grants you &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; against Large, Huge, or Gargantuan creatures.	Убийца великанов	Когда ваш удар приходится в цель, урон от вашего &lt;LSTag Tooltip="AbilityModifier"&gt;модификатора&lt;/LSTag&gt; силы удваивается. Это оружие дает вам &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt; против крупных, огромных и гигантских существ.
MAG_Gish_ArcaneAcuity_Gloves_Passive	PassiveData	Battlemage's Power	When you hit a target with a spell or &lt;LSTag Tooltip="Cantrip"&gt;cantrip&lt;/LSTag&gt; that uses a weapon, you gain &lt;LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_ACUITY"&gt;Arcane Acuity&lt;/LSTag&gt;.	Мощь боевого мага	Когда &lt;LSTag Tooltip="AttackRoll"&gt;бросок атаки&lt;/LSTag&gt; оружием приводит к наложению состояния, владелец получает &lt;LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_ACUITY"&gt;магическую интуицию&lt;/LSTag&gt;.
MAG_Gish_ArcaneSynergy_Circlet_Passive	PassiveData	Synergetic Moments	When you inflict a condition, gain &lt;LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_SYNERGY"&gt;Arcane Synergy&lt;/LSTag&gt; for 2 rounds.	Моменты слияния	Когда вы накладываете состояние, вы получаете &lt;LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_SYNERGY"&gt;«Мистическое слияние»&lt;/LSTag&gt; на 2 раунда.
MAG_Gish_ArcaneSynergy_Ring_Passive	PassiveData	Synergetic Cantrips	When you deal damage with a &lt;LSTag Tooltip="Cantrip"&gt;cantrip&lt;/LSTag&gt;, you gain &lt;LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_SYNERGY"&gt;Arcane Synergy&lt;/LSTag&gt; for 2 turns.	Фокусы слияния	Когда вы наносите урон с помощью &lt;LSTag Tooltip="Cantrip"&gt;фокуса&lt;/LSTag&gt;, вы получаете &lt;LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_SYNERGY"&gt;«Мистическое слияние»&lt;/LSTag&gt; на 2 хода.
MAG_Gish_PsychicDamageBonusWhileConcentrating_Ring_Passive	PassiveData	Strange Conduit	While &lt;LSTag Tooltip="Concentration"&gt;concentrating&lt;/LSTag&gt; on a spell, the wearer's weapon attacks deal an additional [1].	Мистическая мощь	Пока владелец &lt;LSTag Tooltip="Concentration"&gt;концентрируется&lt;/LSTag&gt; на заклинании, его атаки оружием наносят дополнительно [1].
MAG_Gish_TempHPWhileConcentrating_Boots_Passive	PassiveData	Vital Conduit	When the wearer casts a spell that requires &lt;LSTag Tooltip="Concentration"&gt;Concentration&lt;/LSTag&gt;, they gain [1]. 	Мистическое здоровье	Когда владелец использует заклинание, требующее &lt;LSTag Tooltip="Concentration"&gt;концентрации&lt;/LSTag&gt;, он получает [1]. 
MAG_Githborn_Circlet_Passive	PassiveData	Psionic Revenge	When you succeed a &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;, the foe that caused the throw takes [2].&lt;br&gt;&lt;br&gt;Githyanki also gain a +[1] bonus to Intelligence, Wisdom, and Charisma Saving Throws.	Псионическая месть	Когда вы успешно проходите &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt;, враг, спровоцировавший бросок, получает [2].&lt;br&gt;&lt;br&gt;Гитьянки также получает бонус +[1] к испытаниям интеллекта, мудрости и харизмы.
MAG_Githborn_MageHandSupport_Gloves_Passive	PassiveData	Quickened Mage Hand	You can cast &lt;LSTag Type="Spell" Tooltip="Target_Mage_Hand"&gt;Mage Hand&lt;/LSTag&gt; as a &lt;LSTag Type="ActionResource" Tooltip="BonusActionPoint"&gt;bonus action&lt;/LSTag&gt;.	Быстрая «Магическая рука»	Вы можете творить заклинание &lt;LSTag Type="Spell" Tooltip="Target_Mage_Hand"&gt;«Магическая рука»&lt;/LSTag&gt; в качестве &lt;LSTag Type="ActionResource" Tooltip="BonusActionPoint"&gt;бонусного действия&lt;/LSTag&gt;.
MAG_Githborn_MagicEating_HalfPlate_Passive	PassiveData	Psionic Ward	If the item detects that the wearer is gith, they have &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Psychic damage.&lt;br&gt;&lt;br&gt;Whenever the wearer succeeds on a &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt; against a spell, they regain [1].	Псионический оберег	Если предмет определяет, что владелец – гит, тот получает &lt;LSTag Tooltip="Resistant"&gt;сопротивляемость&lt;/LSTag&gt; психическому урону.&lt;br&gt;&lt;br&gt;Всякий раз, когда владелец успешно проходит &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; против заклинания, у него восстанавливается [1].
MAG_Githborn_Mindcrusher_Greatsword_Passive	PassiveData	Githborn Psionic Weapon	When wielded by a githyanki this weapon deals an additional [1].	Псионическое оружие гитов	В руках гитьянки это оружие наносит дополнительно [1].
MAG_Githborn_PsionicMovement_Boots_Passive	PassiveData	Flying Strike	When a githyanki casts &lt;LSTag Type="Spell" Tooltip="Projectile_Fly_Spell"&gt;Fly&lt;/LSTag&gt;, their next melee weapon attack deals an additional [1].	Удар в полете	Когда гитьянки применяет &lt;LSTag Type="Spell" Tooltip="Projectile_Fly_Spell"&gt;«Полет»&lt;/LSTag&gt;, следующая атака оружием в ближнем бою наносит дополнительно [1].
MAG_GreaterNecromancyStaff_CosumeLifeEssence_Passive	PassiveData	Consume Life Essence	Consume the life essence that you have collected to cast any Necromancy spell without consuming a &lt;LSTag Tooltip="SpellSlot"&gt;spell slot&lt;/LSTag&gt;.	Потребление жизненной силы	Поглотите собранную вами жизненную силу, чтобы применить любое заклинание некромантии, не расходуя &lt;LSTag Tooltip="SpellSlot"&gt;ячейку заклинания&lt;/LSTag&gt;.
MAG_GreaterNecromancyStaff_LifeEssenceHarvest_Passive	PassiveData	Life Essence Harvest	When the wielder kills a hostile creature with a spell, they greedily absorb its energy and gain &lt;LSTag Type="Status" Tooltip="MAG_GREATER_NECROMANCY_LIFE_ESSENCE"&gt;Life Essence&lt;/LSTag&gt; until their next &lt;LSTag Tooltip="LongRest"&gt;Long Rest&lt;/LSTag&gt;.	Сбор жизненной силы	Когда владелец убивает враждебное существо заклинанием, он с жадностью поглощает ее энергию и получает &lt;LSTag Type="Status" Tooltip="MAG_GREATER_NECROMANCY_LIFE_ESSENCE"&gt;«Жизненную силу»&lt;/LSTag&gt; до своего следующего &lt;LSTag Tooltip="LongRest"&gt;долгого отдыха&lt;/LSTag&gt;.
MAG_Greenstone_Amulet_Passive	PassiveData	Semblance of Fey	You have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Intelligence, Wisdom, and Charisma &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;.	Подражание феям	У вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; интеллекта, мудрости и харизмы.
MAG_HARPERS_AMULET_SHIELD_RESOURCE	StatusData	%%% Shield Resource Amulet			
MAG_HARPERS_HARMONIZING_RAPIER_HARMONY	StatusData	Harmonised	Affected entity's melee weapon attacks deal additional damage equal to its Charisma &lt;LSTag Tooltip="AbilityModifier"&gt;Modifier&lt;/LSTag&gt; (minimum 1 additional damage).	Созвучность	Атаки существа оружием наносят дополнительный урон, равный его &lt;LSTag Tooltip="AbilityModifier"&gt;модификатору&lt;/LSTag&gt; харизмы (не менее 1 ед. дополнительного урона).
MAG_HARPERS_OBSCURITY_SAVING_THROWS	StatusData	Clinging Shadows	While remaining obscured, affected entity has &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;.	Цепкие тени	Пока существо находится в затемнении, у него есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt;.
MAG_HARPERS_SINGING_SWORD_BANE	StatusData	Singing Sword: Shriek	Affected entity has [1] penalty to mental &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;. When it is attacked, it takes an additional [2].	Поющий меч: вопль	Существо имеет штраф [1] к ментальным &lt;LSTag Tooltip="SavingThrow"&gt;испытаниям&lt;/LSTag&gt;. Когда противник атакует существо, оно получает дополнительно [2].
MAG_HARPERS_SINGING_SWORD_BLESS	StatusData	Singing Sword: Song	Wielder has [1] bonus to mental &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; and &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;.	Поющий меч: песня	Владелец имеет бонус [1] к ментальным &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt; и &lt;LSTag Tooltip="SavingThrow"&gt;испытаниям&lt;/LSTag&gt;.
MAG_HARPERS_SINGING_SWORD_SHRIEKING_AURA	StatusData	Singing Sword: Shrieking	Enemies within [1] of range have [2] penalty to mental &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;. The sword deals an additional [3] damage to creatures affected by the shrieked.	Поющий меч: вопль	Противники в пределах [1] имеют [2] штраф к ментальным &lt;LSTag Tooltip="SavingThrow"&gt;испытаниям&lt;/LSTag&gt;. Меч наносит дополнительный урон ([3]) всем существам, попавшим под воздействие крика.
MAG_HARPERS_SINGING_SWORD_SINGING_AURA	StatusData	Singing Sword: Singing	All allies within [1] of range have [2] bonus to mental &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; and &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;	Поющий меч: пение	Все союзники в пределах [1] имеют бонус [2] к ментальным &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt; и &lt;LSTag Tooltip="SavingThrow"&gt;испытаниям&lt;/LSTag&gt;.
MAG_HARPERS_TWILIGHT_HIDE	StatusData	Treading Twilight	While remaining obscured, affected entity has a +[1] bonus to &lt;LSTag Tooltip="ArmourClass"&gt;Armour Class&lt;/LSTag&gt;.	Сумеречная поступь	Пока существо находится в затемнении, оно имеет бонус +[1] к &lt;LSTag Tooltip="ArmourClass"&gt;классу брони&lt;/LSTag&gt;.
MAG_HEAL_SELF_ONCE_TECHNICAL	StatusData	%%% Heal Self Once Technical			
MAG_HELM_OF_BALDURAN_REGENERATION	StatusData	%%% Helm of Balduran Regeneration Technical			
MAG_HIDEOUS_LAUGHTER_CLOWN_ITEM_AURA	StatusData	Ha Ha Ha		Ха-ха-ха	
MAG_HIDING_NECROTIC_DAMAGE_BONUS	StatusData	Lethal Concealment	Deal an additional [1] while &lt;LSTag Type="Status" Tooltip="HIDDEN"&gt;Hidden&lt;/LSTag&gt;.	Смертельные прятки	Наносит дополнительно [1], когда &lt;LSTag Type="Status" Tooltip="HIDDEN"&gt;прячется&lt;/LSTag&gt;.
MAG_HaHaHat_Passive	PassiveData	Slippery Slapsticky	When knocked &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;, hostile creature with an &lt;LSTag Tooltip="Intelligence"&gt;Intelligence&lt;/LSTag&gt; of [2] or more within [1] of you must succeed a Wisdom &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; or become stricken with &lt;LSTag Type="Status" Tooltip="HIDEOUS_LAUGHTER"&gt;Laughter&lt;/LSTag&gt;.	Скользкая буффонада	Когда вы падаете &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;, враждебные существа с &lt;LSTag Tooltip="Intelligence"&gt;интеллектом&lt;/LSTag&gt; [2] или больше в пределах [1] от вас должны пройти &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; мудрости или разразиться &lt;LSTag Type="Status" Tooltip="HIDEOUS_LAUGHTER"&gt;смехом&lt;/LSTag&gt;.
MAG_Harpers_ArmorOfShadows_Passive	PassiveData	Shadeclinger 	While obscured, the wearer has &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;.	Теневая защита 	Пока владелец затемнен, у него есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt;.
MAG_Harpers_JhannylGloves_Passive	PassiveData	Defy Villainy	When the wearer becomes &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;Blinded&lt;/LSTag&gt;, &lt;LSTag Type="Status" Tooltip="PARALYZED"&gt;Paralysed&lt;/LSTag&gt;, or &lt;LSTag Type="Status" Tooltip="POISONED"&gt;Poisoned&lt;/LSTag&gt;, they automatically cast &lt;LSTag Type="Spell" Tooltip="Target_LesserRestoration"&gt;Lesser Restoration&lt;/LSTag&gt; on themselves. 	Противодействие злу	Когда владелец оказывается &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;ослеплен&lt;/LSTag&gt;, &lt;LSTag Type="Status" Tooltip="PARALYZED"&gt;парализован&lt;/LSTag&gt; или &lt;LSTag Type="Status" Tooltip="POISONED"&gt;отравлен&lt;/LSTag&gt;, он автоматически применяет к себе &lt;LSTag Type="Spell" Tooltip="Target_LesserRestoration"&gt;«Низшее восстановление»&lt;/LSTag&gt;. 
